Company Code,Account,Customer Name,Trade Format Level 2,Channel,Sales Workforce Lv2,Sales Workforce Lv3,Banner Name,Billing Document,Document Number,Document type,Posting Key,Debit/Credit ind,Assignment,Document Date,Special G/L ind.,Amount in local currency,Local Currency,Amount in doc. curr.,Document currency,Amount in loc.curr.2,Local Currency 2,G/L Account,Posting Date,Baseline Payment Dte,Entry Date,Net due date,Year/month,Reason code,User Name,Sales Document,Vendor,Customer,Reference,Text,Clearing Document,Clearing date,Arrears after net due date,Reference Key 1,Reference Key 2,Exclude,Days,Ageing,Clearing Status
2408,15262461,LXLX XCS AEC CQKXIO,GZYCAI EAQYC,UFS,UFS,ISG GE,KQG HYPCGQAKCE & AEC XCS,,3400016068,DZ,8,S,9002,2023-02-03,,-193740206,IDR,-193740206,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,987,SYSADMIN,,,15262461,684875,1001728966 - Promotion Contribution,,,3,CITDUMMYUFS,,CITDUMMYUFS,2,=2,Open
2408,15262461,LXLX XCS AEC CQKXIO,GZYCAI EAQYC,UFS,UFS,ISG GE,KQG HYPCGQAKCE & AEC XCS,,3400016068,DZ,8,S,9002,2023-02-03,,43826774,IDR,43826774,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,987,SYSADMIN,,,15262461,684875,1001727478 - GMS – Rafraksi,,,3,CITDUMMYUFS,,CITDUMMYUFS,2,=2,Open
2408,15262461,LXLX XCS AEC CQKXIO,GZYCAI EAQYC,UFS,UFS,ISG GE,KQG HYPCGQAKCE & AEC XCS,,3400016068,DZ,8,S,9002,2023-02-03,,-278501365,IDR,-278501365,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,987,SYSADMIN,,,15262461,684875,1001725929 - Instore Promotion,,,3,CITDUMMYUFS,,CITDUMMYUFS,2,=2,Open
2408,15262461,LXLX XCS AEC CQKXIO,GZYCAI EAQYC,UFS,UFS,ISG GE,KQG HYPCGQAKCE & AEC XCS,,3400016068,DZ,8,S,9002,2023-02-03,,135486483,IDR,135486483,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,987,SYSADMIN,,,15262461,684875,1001724526 - Advt. Support,,,3,CITDUMMYUFS,,CITDUMMYUFS,2,=2,Open
2408,15262461,LXLX XCS AEC CQKXIO,GZYCAI EAQYC,UFS,UFS,ISG GE,KQG HYPCGQAKCE & AEC XCS,,3400016068,DZ,8,S,9002,2023-02-03,,-119247686,IDR,-119247686,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,987,SYSADMIN,,,15262461,684875,1001723964 - Advt. Support,,,3,CITDUMMYUFS,,CITDUMMYUFS,2,=2,Open
2408,15262461,LXLX XCS AEC CQKXIO,GZYCAI EAQYC,UFS,UFS,ISG GE,KQG HYPCGQAKCE & AEC XCS,,3400016068,DZ,8,S,9002,2023-02-03,,781833223,IDR,781833223,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,987,SYSADMIN,,,15262461,684875,1001722200 - Advt. Support,,,3,CITDUMMYUFS,,CITDUMMYUFS,2,=2,Open
2408,15262461,LXLX XCS AEC CQKXIO,GZYCAI EAQYC,UFS,UFS,ISG GE,KQG HYPCGQAKCE & AEC XCS,,3400016068,DZ,8,S,9002,2023-02-03,,248048532,IDR,248048532,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,987,SYSADMIN,,,15262461,684875,1001721509 - GMS – Rafraksi,,,3,CITDUMMYUFS,,CITDUMMYUFS,2,=2,Open
2408,15268038,PE GQKGXA GQIYWAW PAQEQGQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG KQIYXIO,,3400015977,DZ,8,S,20230203,2023-02-03,,-500834716,IDR,-500834716,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15268038,684564,684564,3400015977.0,2023-02-03,0,,,,0,<2,Cleared
2408,15268187,CV ECGQI JQYQ QKQYW LGE,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,KQG IZAEHCAI SXG,,3400015714,DZ,8,S,20230203,2023-02-03,,671457153,IDR,671457153,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,15268187,684910,684910,3400015714.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15270779,PE QIYW IXAHQYW IXSQIEQAQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG GQKQSSQA,,3400015622,DZ,8,S,20230203,2023-02-03,,-504372813,IDR,-504372813,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,15270779,684797,684797,3400015622.0,2023-02-03,0,,,,0,<2,Cleared
2408,15301046,PE SXKXA LXGWIEX SGY -3,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQLEWG KQLEQAQ,,3400016019,DZ,8,S,20230203,2023-02-03,,451044835,IDR,451044835,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15301046,684755,2300089798,,,3,2300089798,TC-1753554-C,Positive Value,2,=2,Open
2408,15301046,PE SXKXA LXGWIEX SGY -3,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG KQLEWG KQLEQAQ,,3400016019,DZ,8,S,20230203,2023-02-03,,-137016534,IDR,-137016534,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15301046,684755,684755,3400016019.0,2023-02-03,0,,,,0,<2,Cleared
2408,15305891,PE KCAKQE AXKXI SCJQHECAQ SCIEZSQ P,YWSEAWKXEWVC EAQYC,IC,IC,ASG IQEWZIQL WC,QSG WC KQLWGQIEQI,,3400016017,DZ,8,S,20230203,2023-02-03,,865205073,IDR,865205073,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15305891,684702,684702,3400016017.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15305895,PE KCAKQE AXKXI SCJQHECAQ SCIEZSQ S,YWSEAWKXEWVC EAQYC,IC,IC,ASG IQEWZIQL WC,QSG WC KQLWGQIEQI,,3400016018,DZ,8,S,20230203,2023-02-03,,-882289109,IDR,-882289109,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15305895,684704,684704,3400016018.0,2023-02-03,0,,,,0,<2,Cleared
2408,15307420,CV GQAWSSQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PQYQIO,,3400016073,DZ,6,S,3030567459,2023-02-03,,-609541517,IDR,-609541517,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,986,V_V708,,,15307420,1020015307420 CV,Short paid on - 03.01.2023,,,3,,,,2,=2,Open
2408,15324480,PE QYQG YQIW LCSEQAW KWIJQW,YWSEAWKXEWVC EAQYC,IC,IC,ASG IQEWZIQL WC,QSG WC IZAEHCAI SXGQEAQ,,3400016101,DZ,8,S,20230203,2023-02-03,,-841051315,IDR,-841051315,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15324480,684545,684545,3400016101.0,2023-02-03,0,,,,0,<2,Cleared
2408,15334564,PE AWECL KCASQGQ IQSWZIQL KCKQSW,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,,3400015420,DZ,8,S,9001,2023-02-03,,-344683728,IDR,-344683728,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,388,S_K716,,,15334564,,ORMT03 Short paid,,,3,,,,2,=2,Open
2408,15334564,PE AWECL KCASQGQ IQSWZIQL KCKQSW,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,,3400015420,DZ,8,S,9001,2023-02-03,,-797044893,IDR,-797044893,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,388,S_K716,,,15334564,,ORMT05 CN/DN,,,3,,,,2,=2,Open
2408,15336754,PE CACQEWVC CXLWIQAY,CS YWACCE,UFS,UFS,IKQG,KQG - I,,3400016040,DZ,8,S,20230203,2023-02-03,,-454149606,IDR,-454149606,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,BCU,SYSADMIN,,,15336754,684721,Bank Fee,3400016081.0,2023-02-04,1,00003,,,0,<2,Cleared
2408,15344994,PE SQPX JQOQY GQKGXA SCJQHECAQ GE,YWSEAWKXEWVC EAQYC,DT,DT,ASG LGE JQVQ,KQG LGE PXAWZKCAEZ,,3400015834,DZ,8,S,20230203,2023-02-03,,-335224115,IDR,-335224115,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,15344994,684832,684832,3400015834.0,2023-02-03,0,,,,0,<2,Cleared
2408,15359419,CV WEQ LZHZ QKQYW,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG KCIOKXLX,,3400016248,DZ,8,S,20230203,2023-02-03,,41701336,IDR,41701336,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15359419,684728,684728,3400016248.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15373188,PE SHZPCC WIECAIQEWZIQL WIYZICSWQ,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,3030671744.0,3400015761,DZ,6,S,3030671744,2023-02-03,,-626625081,IDR,-626625081,IDR,0,,13301001,2023-02-03,2023-01-11,2023-02-03,2023-02-08,2023/02,986,SYSADMIN,,,15373188,684952,,,,-2,,,,2,=2,Open
2408,15373188,PE SHZPCC WIECAIQEWZIQL WIYZICSWQ,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,3030552864.0,3400015762,DZ,6,S,3030552864,2023-02-03,,457915432,IDR,457915432,IDR,0,,13301001,2023-02-03,2023-01-10,2023-02-03,2023-02-07,2023/02,986,SYSADMIN,,,15373188,684953,,,,-1,,,Positive Value,2,=2,Open
2408,15373188,PE SHZPCC WIECAIQEWZIQL WIYZICSWQ,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,3030608673.0,3400015763,DZ,6,S,3030608673,2023-02-03,,172608342,IDR,172608342,IDR,0,,13301001,2023-02-03,2023-01-10,2023-02-03,2023-02-07,2023/02,986,SYSADMIN,,,15373188,684954,,,,-1,,,Positive Value,2,=2,Open
2408,15373188,PE SHZPCC WIECAIQEWZIQL WIYZICSWQ,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,3030668527.0,3400015766,DZ,6,S,3030668527,2023-02-03,,392164735,IDR,392164735,IDR,0,,13301001,2023-02-03,2023-01-11,2023-02-03,2023-02-08,2023/02,986,SYSADMIN,,,15373188,684964,,,,-2,,,Positive Value,2,=2,Open
2408,15373188,PE SHZPCC WIECAIQEWZIQL WIYZICSWQ,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,3030608468.0,3400015767,DZ,6,S,3030608468,2023-02-03,,599635216,IDR,599635216,IDR,0,,13301001,2023-02-03,2023-01-10,2023-02-03,2023-02-07,2023/02,986,SYSADMIN,,,15373188,684965,,,,-1,,,Positive Value,2,=2,Open
2408,15373188,PE SHZPCC WIECAIQEWZIQL WIYZICSWQ,GZYCAI EAQYC,MT,MT,CCZGGCACC,CCZGGCACC JQKQAEQ,3030613970.0,3400015768,DZ,6,S,3030613970,2023-02-03,,148985838,IDR,148985838,IDR,0,,13301001,2023-02-03,2023-01-10,2023-02-03,2023-02-07,2023/02,986,SYSADMIN,,,15373188,684966,,,,-1,,,Positive Value,2,=2,Open
2408,15389062,CV SXGKCA KCAKQE QKQYW KCIYQAW,YWSEAWKXEWVC EAQYC,IC,IC,ASG IQEWZIQL WC,QSG WC CQSE,,3400016000,DZ,8,S,20230203,2023-02-03,,-765245987,IDR,-765245987,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15389062,684561,684561,3400016000.0,2023-02-03,0,,,,0,<2,Cleared
2408,15406350,CV SZKQA IQJQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG GCYQI,,3400016196,DZ,6,S,3030558053,2023-02-03,,490430403,IDR,490430403,IDR,0,,13301001,2023-02-03,2023-02-05,2023-02-04,2023-02-05,2023/02,986,SYSADMIN,,,15406350,684874,,,,1,,,Positive Value,2,=2,Open
2408,15420299,PE CXPQIY SCGCSEQ JQYQ CWLCXIYW,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG KQIYXIO,,3400016021,DZ,8,S,20230203,2023-02-03,,515396622,IDR,515396622,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,BAC,SYSADMIN,,,15420299,684788,Bank Fee,3400016032.0,2023-02-04,1,00006,,Positive Value,0,<2,Cleared
2408,15428661,JXAQOQI EQIOCAQIO CWQKQA,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 3,3030832630.0,3400015893,DZ,6,S,3030832630,2023-02-03,,581964424,IDR,581964424,IDR,0,,13301001,2023-02-03,2023-01-26,2023-02-03,2023-02-02,2023/02,986,SYSADMIN,,,15428661,684990,,3400015979.0,2023-02-03,1,,,Positive Value,0,<2,Cleared
2408,15428661,JXAQOQI EQIOCAQIO CWQKQA,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 3,,3400015979,DZ,6,S,3030832630,2023-02-03,,586575440,IDR,586575440,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15428661,,Short paid as on 03.02.20223,3400016417.0,2023-02-05,2,,,Positive Value,0,<2,Cleared
2408,15428661,JXAQOQI EQIOCAQIO CWQKQA,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 3,,3400015979,DZ,8,S,20230203,2023-02-03,,999909468,IDR,999909468,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15428661,,,3400015979.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15444862,CV XSQHQ KQAX GE,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,KQG SZXEHCAI SXG,,3400015995,DZ,8,S,20230203,2023-02-03,,-316591184,IDR,-316591184,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15444862,684781,684781,3400015995.0,2023-02-03,0,,,,0,<2,Cleared
2408,15446461,CV KQAYQ KCASQGQ YXGQW,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PCKQIKQAX,,3400016339,DZ,6,S,3030598771,2023-02-03,,-925697077,IDR,-925697077,IDR,0,,13301001,2023-02-03,2023-02-04,2023-02-05,2023-02-04,2023/02,986,NARASIM_R700,,,15446461,,Kurang Bayar 03.02.2023,3400016390.0,2023-02-04,0,,4513560759,,0,<2,Cleared
2408,15446461,CV KQAYQ KCASQGQ YXGQW,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PCKQIKQAX,,3400016339,DZ,8,S,20230203,2023-02-03,,-225615712,IDR,-225615712,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-05,2023-02-03,2023/02,,NARASIM_R700,,,15446461,,,3400016339.0,2023-02-03,0,,,,0,<2,Cleared
2408,15446667,JXAQOQI KCKQSW KQYXAWIOWI,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015980,DZ,6,S,3030812109,2023-02-03,,519981900,IDR,519981900,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15446667,,Short paid as on 03.02.20223,,,3,,,Positive Value,2,=2,Open
2408,15448375,JXAQOQI KCKQSW KXAQIOKCIO,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015981,DZ,6,S,3400015430,2023-02-03,,-721156930,IDR,-721156930,IDR,0,,13301001,2023-02-03,2023-02-04,2023-02-04,2023-02-04,2023/02,,BABU_L700,,,15448375,,Short paid as on 03.02.20223,3400016439.0,2023-02-05,1,,,,0,<2,Cleared
2408,15448537,JXAQOQI JQKQAEQ CCOCA,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,3030839382.0,3400015959,DZ,6,S,3030839382,2023-02-03,,-655723804,IDR,-655723804,IDR,0,,13301001,2023-02-03,2023-01-27,2023-02-04,2023-02-03,2023/02,986,SYSADMIN,,,15448537,685233,,3400016444.0,2023-02-05,2,,,,0,<2,Cleared
2408,15450590,JXAQOQI KCKQSW KWIEQAQ,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,3030812114.0,3400015600,DZ,6,S,3030812114,2023-02-03,,746578471,IDR,746578471,IDR,0,,13301001,2023-02-03,2023-01-24,2023-02-03,2023-01-31,2023/02,986,SYSADMIN,,,15450590,684741,,3400015982.0,2023-02-03,3,,,Positive Value,0,<2,Cleared
2408,15450590,JXAQOQI KCKQSW KWIEQAQ,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015982,DZ,8,S,20230203,2023-02-03,,737325958,IDR,737325958,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15450590,,,3400015982.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15451097,JXAQOQI JQKQAEQ KACIYQIO,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 3,3030823645.0,3400015944,DZ,6,S,3030823645,2023-02-03,,-534725466,IDR,-534725466,IDR,0,,13301001,2023-02-03,2023-01-25,2023-02-04,2023-02-01,2023/02,986,SYSADMIN,,,15451097,685217,,3400016443.0,2023-02-05,4,,,,0,<2,Cleared
2408,15452144,CV HQAQPQI KQAYQ KCASQGQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG QEJCH,,3400015589,DZ,8,S,20230203,2023-02-03,,-562127374,IDR,-562127374,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,15452144,684696,684696,3400015589.0,2023-02-03,0,,,,0,<2,Cleared
2408,15453572,JXAQOQI JQKQAEQ SXIOQW KQGKX,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015983,DZ,6,S,3030839445,2023-02-03,,822260547,IDR,822260547,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15453572,,Short paid as on 03.02.20223,3400016425.0,2023-02-05,2,,,Positive Value,0,<2,Cleared
2408,15453572,JXAQOQI JQKQAEQ SXIOQW KQGKX,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015983,DZ,8,S,20230203,2023-02-03,,-540856732,IDR,-540856732,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15453572,,,3400015983.0,2023-02-03,0,,,,0,<2,Cleared
2408,15461609,CV SQHQKQE JQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PQLCGKQIO,3030438552.0,3400016260,DZ,6,S,3030438552,2023-02-03,,-276254613,IDR,-276254613,IDR,0,,13301001,2023-02-03,2022-12-10,2023-02-04,2023-01-19,2023/02,986,SYSADMIN,,,15461609,684904,,,,18,,4513451414,,2,=2,Open
2408,15461609,CV SQHQKQE JQYQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG WCSE,QSG PQLCGKQIO,,3400016260,DZ,8,S,20230203,2023-02-03,,-777370770,IDR,-777370770,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15461609,684904,684904,3400016260.0,2023-02-03,0,,,,0,<2,Cleared
2408,15462631,PE SXGKCA CQHQYQ GCOQKCAKQH,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG GQKQSSQA,,3400016013,DZ,8,S,20230203,2023-02-03,,-798205507,IDR,-798205507,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15462631,684681,684681,3400016013.0,2023-02-03,0,,,,0,<2,Cleared
2408,15464895,PE SWIQAGQS YWSEAWKXSW IXSQIEQAQ YC,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG KZOZA,,3400015960,DZ,8,S,20230203,2023-02-03,,-784260614,IDR,-784260614,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15464895,684686,684686,3400015960.0,2023-02-03,0,,,,0,<2,Cleared
2408,15464895,PE SWIQAGQS YWSEAWKXSW IXSQIEQAQ YC,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG KZOZA,,3400015961,DZ,8,S,20230203,2023-02-03,,474155173,IDR,474155173,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15464895,684687,684687,3400015961.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15464895,PE SWIQAGQS YWSEAWKXSW IXSQIEQAQ YC,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG KZOZA,,3400015966,DZ,8,S,20230203,2023-02-03,,829017321,IDR,829017321,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15464895,684802,684802,3400015966.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15465146,PE SWIQAGQS YWSEAWKXSW IXSQIEQAQ LG,YWSEAWKXEWVC EAQYC,DT,DT,ASG LGE JQVQ,KQG LGE JQKQAEQ OACQECA,,3400015968,DZ,8,S,20230203,2023-02-03,,744598382,IDR,744598382,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15465146,684811,684811,3400015968.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15472224,JXAQOQI CWKQAQIO JQEWACJQ,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,3030867517.0,3400015627,DZ,6,S,3030867517,2023-02-03,,906759799,IDR,906759799,IDR,0,,13301001,2023-02-03,2023-02-01,2023-02-03,2023-02-08,2023/02,986,SYSADMIN,,,15472224,684826,,3400015984.0,2023-02-03,-5,,,Positive Value,0,<2,Cleared
2408,15472224,JXAQOQI CWKQAQIO JQEWACJQ,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015984,DZ,6,S,3030877954,2023-02-03,,-512623337,IDR,-512623337,IDR,0,,13301001,2023-02-03,2023-02-09,2023-02-04,2023-02-09,2023/02,,BABU_L700,,,15472224,,Short paid as on 03.02.20223,,,-3,,,,2,=2,Open
2408,15472224,JXAQOQI CWKQAQIO JQEWACJQ,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015984,DZ,8,S,20230203,2023-02-03,,-65262703,IDR,-65262703,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15472224,,,3400015984.0,2023-02-03,0,,,,0,<2,Cleared
2408,15472226,JXAQOQI YCPZK AQIOKQPQI JQYQ,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,3030844979.0,3400015953,DZ,6,S,3030844979,2023-02-03,,-682171659,IDR,-682171659,IDR,0,,13301001,2023-02-03,2023-01-28,2023-02-04,2023-02-04,2023/02,986,SYSADMIN,,,15472226,685227,,3400016433.0,2023-02-04,0,,,,0,<2,Cleared
2408,15475159,JXAQOQI KZOZA KQAQE,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015985,DZ,6,S,3030845016,2023-02-03,,-855230989,IDR,-855230989,IDR,0,,13301001,2023-02-03,2023-02-04,2023-02-04,2023-02-04,2023/02,,BABU_L700,,,15475159,,Short paid as on 03.02.20223,3400016453.0,2023-02-06,2,,,,1,<2,Cleared
2408,15475159,JXAQOQI KZOZA KQAQE,YWSEAWKXEWVC EAQYC,IC,IC,ASG SCAX,QSG SCAX 2,,3400015985,DZ,8,S,20230203,2023-02-03,,930994264,IDR,930994264,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,BABU_L700,,,15475159,,,3400015985.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15479000,PE SCGCSEQIXSEAQ YWSEAWIYZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG YZOYQKQAEQ,,3400016049,DZ,8,S,20230203,2023-02-03,,288506328,IDR,288506328,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15479000,684779,684779,3400016049.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15479000,PE SCGCSEQIXSEAQ YWSEAWIYZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG YZOYQKQAEQ,,3400016049,DZ,8,S,20230203,2023-02-03,,548545527,IDR,548545527,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,,SYSADMIN,,,15479000,684779,684779,3400016049.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15479001,PE QIXOAQH GQIYWAW JQYQ KQEXACEIZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG YZOYQKQAEQ,,3400015712,DZ,6,S,3029963581,2023-02-03,,-188632416,IDR,-188632416,IDR,0,,13301001,2023-02-03,2023-01-28,2023-02-03,2023-01-28,2023/02,986,SYSADMIN,,,15479001,684903,,3400016238.0,2023-02-03,6,,4513100675,,0,<2,Cleared
2408,15479714,PE SCGCSEQIXSEAQ YWSEAWIYZ,YWSEAWKXEWVC EAQYC,DT,DT,ASG OE JQVQ,QSG YZOYQKQAEQ,,3400015615,DZ,8,S,20230203,2023-02-03,,-250074898,IDR,-250074898,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,15479714,684774,684774,3400015615.0,2023-02-03,0,,,,0,<2,Cleared
2408,15480165,CV CWEAQ QIXOAQH SCJQHECAQ,YWSEAWKXEWVC EAQYC,DT,DT,ASG ZXECA WSLQIY,QSG PQPXQ,,3400015631,DZ,8,S,20230203,2023-02-03,,831388879,IDR,831388879,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-03,2023-02-03,2023/02,,SYSADMIN,,,15480165,684833,684833,3400015631.0,2023-02-03,0,,,Positive Value,0,<2,Cleared
2408,15481416,PE SQGXYAQ SXKSCS GQIYWAW,GZYCAI EAQYC,MT,MT,ASG LGE JQVQ,KQG LGE SXAQKQYQ,,3400016143,DZ,8,S,20230203,2023-02-03,,474232587,IDR,474232587,IDR,0,,13301001,2023-02-03,2023-02-03,2023-02-04,2023-02-03,2023/02,WOB,SYSADMIN,,,15481416,684655,Tolerance,3400016158.0,2023-02-04,1,00003,,Positive Value,0,<2,Cleared
